train_config,model,eval_stratum,eval_type,threshold,f1_macro,precision,recall,roc_auc,pr_auc,balanced_accuracy,mcc,fpr_at_95tpr,youden_j,latency_p50_ms,latency_p95_ms,latency_p99_ms
stratum_iii,linear_svm,stratum_i,matched,0.5555555555555556,0.09139146180479724,0.0022684492494811524,0.1378299120234604,0.07625419380909243,0.010216662261284815,0.11848570600083552,-0.2925597052110487,1.0,0.0,0.03709999145939946,0.040399961289949715,0.057577029801905086
stratum_iii,linear_svm,stratum_ii,matched,0.5555555555555556,0.840444735120994,0.8852672750977836,0.8910761154855643,0.884680454099864,0.9233155221800846,0.83951396135724,0.6809254354543549,0.672289156626506,0.7073427568541885,0.03709999145939946,0.040399961289949715,0.057577029801905086
stratum_iii,linear_svm,stratum_iii,matched,0.5555555555555556,0.9945103752264619,0.9960435212660732,0.9930966469428008,0.9998555575478653,0.9998613856964367,0.9945281214511983,0.9890252088883889,0.0,0.9930010160779391,0.03709999145939946,0.040399961289949715,0.057577029801905086
stratum_iii,random_forest,stratum_iii,matched,0.494949494949495,0.9695561403609263,0.9694581280788177,0.9704142011834319,0.9969647161954854,0.9971116150006439,0.9695505349351503,0.9391127637146948,0.020202020202020204,0.9392206084513778,37.41085002548061,49.182219986687414,67.86309295741376
stratum_iii,random_forest,stratum_i,matched,0.494949494949495,0.025449524387977165,0.014802917173120333,1.0,0.2372224047585364,0.008892390066678586,0.505490913844947,0.012750022968723696,0.9553754303394779,0.02153310823219179,37.41085002548061,49.182219986687414,67.86309295741376
stratum_iii,random_forest,stratum_ii,matched,0.494949494949495,0.40948332986236013,0.6469565217391304,0.9763779527559056,0.7329443759289125,0.8417387621671726,0.4990323498719287,-0.00617616778648947,0.9542168674698795,0.401739240426272,37.41085002548061,49.182219986687414,67.86309295741376
stratum_iii,random_forest,stratum_iii,matched,0.494949494949495,0.9695561403609263,0.9694581280788177,0.9704142011834319,0.9969647161954854,0.9971116150006439,0.9695505349351503,0.9391127637146948,0.020202020202020204,0.9392206084513778,37.41085002548061,49.182219986687414,67.86309295741376
stratum_iii,xgboost,stratum_iii,matched,0.26262626262626265,0.9845272356169468,0.9813907933398629,0.9881656804733728,0.9992997031458569,0.9993356575980841,0.9844868806407268,0.9690785076613069,0.00202020202020202,0.9771502002271233,5.992600024910644,6.170020007994026,6.390169992228039
stratum_iii,xgboost,stratum_i,matched,0.26262626262626265,0.03521567955609951,0.013372630097215501,0.8914956011730205,0.16049779122540056,0.010321643570421826,0.4570346790455681,-0.0676726737489173,0.9901947967054517,0.00988188132617723,5.992600024910644,6.170020007994026,6.390169992228039
stratum_iii,xgboost,stratum_ii,matched,0.26262626262626265,0.41707625707625706,0.6517626827171109,0.994750656167979,0.8448312936786516,0.8569381993424295,0.5094235208550738,0.08305979416206702,0.6409638554216868,0.679265091863517,5.992600024910644,6.170020007994026,6.390169992228039
stratum_iii,xgboost,stratum_iii,matched,0.26262626262626265,0.9845272356169468,0.9813907933398629,0.9881656804733728,0.9992997031458569,0.9993356575980841,0.9844868806407268,0.9690785076613069,0.00202020202020202,0.9771502002271233,5.992600024910644,6.170020007994026,6.390169992228039
stratum_iii,lightgbm,stratum_iii,matched,0.4141414141414142,0.989021070341052,0.9920634920634921,0.9861932938856016,0.999458091765784,0.9994928557489198,0.9890562429023968,0.9780598750694298,0.0,0.9801326878249955,0.5318500043358654,0.5803599953651428,0.650244002463296
stratum_iii,lightgbm,stratum_i,matched,0.4141414141414142,0.055915815488927816,0.0044528094013955195,0.2844574780058651,0.09392330433242381,0.007680901041368953,0.16968330822766783,-0.32285530802035844,0.993288883078398,0.0007844162635638474,0.5318500043358654,0.5803599953651428,0.650244002463296
stratum_iii,lightgbm,stratum_ii,matched,0.4141414141414142,0.6740890898695358,0.7375886524822695,0.9553805774278216,0.8651029314106822,0.8920074868917993,0.6656420959428264,0.4301964973639182,0.5783132530120482,0.698542200297252,0.5318500043358654,0.5803599953651428,0.650244002463296
stratum_iii,lightgbm,stratum_iii,matched,0.4141414141414142,0.989021070341052,0.9920634920634921,0.9861932938856016,0.999458091765784,0.9994928557489198,0.9890562429023968,0.9780598750694298,0.0,0.9801326878249955,0.5318500043358654,0.5803599953651428,0.650244002463296
pooled,logistic_regression,pooled,matched,0.6060606060606061,0.9837174922151259,0.9606299212598425,0.9796882380727444,0.9996407833808756,0.9962920526757841,0.9880988108354769,0.9674904940622678,0.0017247751632376493,0.9843519048790978,0.05184998735785484,0.11891502945218224,0.1895089872414245
